temperature;year;month;country
-7.1892;1904;3;Finland
0.80852;1904;4;Finland
4.8878;1904;5;Finland
10.8544;1904;6;Finland
12.5148;1904;7;Finland
11.807;1904;8;Finland
8.08156;1904;9;Finland
3.3485;1904;10;Finland
-7.749;1904;11;Finland
-12.274;1904;12;Finland
-11.845;1905;1;Finland
-9.2515;1905;2;Finland
-4.844;1905;3;Finland
-1.0882;1905;4;Finland
7.26568;1905;5;Finland
13.4951;1905;6;Finland
14.5451;1905;7;Finland
12.1627;1905;8;Finland
7.34388;1905;9;Finland
0.01913;1905;10;Finland
-4.0354;1905;11;Finland
-6.803;1905;12;Finland
-7.5533;1906;1;Finland
-8.1542;1906;2;Finland
-9.0864;1906;3;Finland
1.51162;1906;4;Finland
8.64316;1906;5;Finland
12.8745;1906;6;Finland
15.9255;1906;7;Finland
11.0642;1906;8;Finland
6.53552;1906;9;Finland
1.6316;1906;10;Finland
-4.3156;1906;11;Finland
-7.7877;1906;12;Finland
-14.656;1907;1;Finland
-8.1405;1907;2;Finland
-3.9447;1907;3;Finland
0.50993;1907;4;Finland
4.04572;1907;5;Finland
12.6835;1907;6;Finland
14.4995;1907;7;Finland
11.2316;1907;8;Finland
6.70009;1907;9;Finland
4.49305;1907;10;Finland
-2.2972;1907;11;Finland
-14.029;1907;12;Finland
-11.241;1908;1;Finland
-10.162;1908;2;Finland
-7.283;1908;3;Finland
0.42358;1908;4;Finland
4.95313;1908;5;Finland
11.0127;1908;6;Finland
14.0669;1908;7;Finland
13.4045;1908;8;Finland
7.10393;1908;9;Finland
2.81175;1908;10;Finland
-7.385;1908;11;Finland
-6.3746;1908;12;Finland
-6.1084;1909;1;Finland
-11.454;1909;2;Finland
-7.6331;1909;3;Finland
-3.1781;1909;4;Finland
3.04631;1909;5;Finland
11.3058;1909;6;Finland
14.8303;1909;7;Finland
12.7822;1909;8;Finland
8.99518;1909;9;Finland
5.31836;1909;10;Finland
-7.4445;1909;11;Finland
-8.0916;1909;12;Finland
-9.4009;1910;1;Finland
-4.5342;1910;2;Finland
-3.6873;1910;3;Finland
1.04141;1910;4;Finland
7.2537;1910;5;Finland
11.6275;1910;6;Finland
13.628;1910;7;Finland
11.3225;1910;8;Finland
8.07221;1910;9;Finland
0.77874;1910;10;Finland
-4.9552;1910;11;Finland
-7.0956;1910;12;Finland
-8.7845;1911;1;Finland
-13.273;1911;2;Finland
-5.0263;1911;3;Finland
-1.0919;1911;4;Finland
7.16716;1911;5;Finland
10.8806;1911;6;Finland
13.7238;1911;7;Finland
14.2905;1911;8;Finland
8.35209;1911;9;Finland
0.22103;1911;10;Finland
-2.309;1911;11;Finland
-5.1217;1911;12;Finland
-14.951;1912;1;Finland
-17.025;1912;2;Finland
-4.813;1912;3;Finland
-2.1502;1912;4;Finland
4.9304;1912;5;Finland
12.6394;1912;6;Finland
14.7403;1912;7;Finland
13.7117;1912;8;Finland
6.57561;1912;9;Finland
-1.2434;1912;10;Finland
-4.3645;1912;11;Finland
-7.4578;1912;12;Finland
-10.973;1913;1;Finland
-9.6502;1913;2;Finland
-5.3927;1913;3;Finland
1.08609;1913;4;Finland
5.58421;1913;5;Finland
11.1021;1913;6;Finland
16.4571;1913;7;Finland
13.7233;1913;8;Finland
8.42215;1913;9;Finland
-0.0647;1913;10;Finland
-2.1502;1913;11;Finland
-10.144;1913;12;Finland
-12.539;1914;1;Finland
-8.1103;1914;2;Finland
-6.7112;1914;3;Finland
0.41939;1914;4;Finland
6.09123;1914;5;Finland
12.9325;1914;6;Finland
17.4466;1914;7;Finland
11.4721;1914;8;Finland
7.72915;1914;9;Finland
0.8011;1914;10;Finland
-3.8799;1914;11;Finland
-5.4316;1914;12;Finland
-12.725;1915;1;Finland
-10.525;1915;2;Finland
-11.257;1915;3;Finland
-0.4674;1915;4;Finland
4.53748;1915;5;Finland
9.55476;1915;6;Finland
16.5521;1915;7;Finland
12.0114;1915;8;Finland
6.48574;1915;9;Finland
0.26742;1915;10;Finland
-7.8651;1915;11;Finland
-18.593;1915;12;Finland
-9.2603;1916;1;Finland
-8.0353;1916;2;Finland
-8.6148;1916;3;Finland
-0.2788;1916;4;Finland
3.84465;1916;5;Finland
11.2813;1916;6;Finland
16.999;1916;7;Finland
10.8255;1916;8;Finland
6.13861;1916;9;Finland
-1.3527;1916;10;Finland
-1.2454;1916;11;Finland
-8.3114;1916;12;Finland
-13.638;1917;1;Finland
-16.095;1917;2;Finland
-12.913;1917;3;Finland
-1.8752;1917;4;Finland
3.48122;1917;5;Finland
14.2627;1917;6;Finland
13.8352;1917;7;Finland
15.891;1917;8;Finland
7.79499;1917;9;Finland
3.94327;1917;10;Finland
-3.8793;1917;11;Finland
-9.072;1917;12;Finland
-16.154;1918;1;Finland
-9.9648;1918;2;Finland
-5.1762;1918;3;Finland
1.22393;1918;4;Finland
4.79001;1918;5;Finland
11.0429;1918;6;Finland
15.4098;1918;7;Finland
10.7854;1918;8;Finland
7.44075;1918;9;Finland
4.00545;1918;10;Finland
-0.3854;1918;11;Finland
-7.7677;1918;12;Finland
-8.7953;1919;1;Finland
-14.237;1919;2;Finland
-8.559;1919;3;Finland
-1.2641;1919;4;Finland
7.32117;1919;5;Finland
13.4468;1919;6;Finland
16.6484;1919;7;Finland
12.0051;1919;8;Finland
8.82346;1919;9;Finland
0.90504;1919;10;Finland
-8.2089;1919;11;Finland
-11.432;1919;12;Finland
-12.304;1920;1;Finland
-6.9453;1920;2;Finland
-1.3185;1920;3;Finland
2.09613;1920;4;Finland
9.12229;1920;5;Finland
12.5035;1920;6;Finland
15.8296;1920;7;Finland
13.2109;1920;8;Finland
10.0143;1920;9;Finland
0.45247;1920;10;Finland
-1.681;1920;11;Finland
-6.3803;1920;12;Finland
-12.29;1921;1;Finland
-11.204;1921;2;Finland
-2.8337;1921;3;Finland
4.02442;1921;4;Finland
9.68556;1921;5;Finland
13.0042;1921;6;Finland
12.848;1921;7;Finland
13.4091;1921;8;Finland
7.67869;1921;9;Finland
0.02812;1921;10;Finland
-8.1448;1921;11;Finland
-8.4287;1921;12;Finland
-12.172;1922;1;Finland
-11.358;1922;2;Finland
-7.3695;1922;3;Finland
-0.2917;1922;4;Finland
7.0431;1922;5;Finland
13.2144;1922;6;Finland
14.9905;1922;7;Finland
12.5981;1922;8;Finland
9.15602;1922;9;Finland
0.38114;1922;10;Finland
-4.8179;1922;11;Finland
-9.9608;1922;12;Finland
-6.6849;1923;1;Finland
-14.148;1923;2;Finland
-5.8519;1923;3;Finland
-2.3578;1923;4;Finland
4.70683;1923;5;Finland
8.95175;1923;6;Finland
14.8839;1923;7;Finland
10.9995;1923;8;Finland
8.36884;1923;9;Finland
2.97116;1923;10;Finland
-3.2247;1923;11;Finland
-8.7308;1923;12;Finland
-11.008;1924;1;Finland
-12.573;1924;2;Finland
-7.8979;1924;3;Finland
-1.8435;1924;4;Finland
5.82567;1924;5;Finland
10.1562;1924;6;Finland
16.2671;1924;7;Finland
15.0669;1924;8;Finland
10.0597;1924;9;Finland
4.75664;1924;10;Finland
-3.0081;1924;11;Finland
-4.4475;1924;12;Finland
-3.6334;1925;1;Finland
-6.2617;1925;2;Finland
-8.9987;1925;3;Finland
1.66903;1925;4;Finland
7.0289;1925;5;Finland
11.6473;1925;6;Finland
18.4975;1925;7;Finland
13.3442;1925;8;Finland
8.02043;1925;9;Finland
-0.3935;1925;10;Finland
-8.2114;1925;11;Finland
-11.726;1925;12;Finland
-14.483;1926;1;Finland
-12.637;1926;2;Finland
-5.5222;1926;3;Finland
-1.3594;1926;4;Finland
5.63171;1926;5;Finland
12.1917;1926;6;Finland
14.8465;1926;7;Finland
13.3333;1926;8;Finland
7.6266;1926;9;Finland
-1.1061;1926;10;Finland
-2.4318;1926;11;Finland
-10.938;1926;12;Finland
-12.631;1927;1;Finland
-9.095;1927;2;Finland
-5.5939;1927;3;Finland
-0.8905;1927;4;Finland
4.46544;1927;5;Finland
11.7321;1927;6;Finland
18.2211;1927;7;Finland
14.8305;1927;8;Finland
7.25337;1927;9;Finland
-0.7618;1927;10;Finland
-8.1404;1927;11;Finland
-10.7;1927;12;Finland
-9.6078;1928;1;Finland
-9.7061;1928;2;Finland
-5.3275;1928;3;Finland
0.03236;1928;4;Finland
5.99611;1928;5;Finland
9.59827;1928;6;Finland
12.3813;1928;7;Finland
12.5255;1928;8;Finland
7.57096;1928;9;Finland
0.59116;1928;10;Finland
-4.3655;1928;11;Finland
-7.5795;1928;12;Finland
-12.189;1929;1;Finland
-16.146;1929;2;Finland
-6.3067;1929;3;Finland
-4.4779;1929;4;Finland
7.13976;1929;5;Finland
11.4158;1929;6;Finland
13.2859;1929;7;Finland
12.3354;1929;8;Finland
8.30959;1929;9;Finland
3.26567;1929;10;Finland
-0.5509;1929;11;Finland
-1.9074;1929;12;Finland
-4.6434;1930;1;Finland
-9.2028;1930;2;Finland
-5.9444;1930;3;Finland
0.96967;1930;4;Finland
8.54251;1930;5;Finland
12.9526;1930;6;Finland
16.4233;1930;7;Finland
14.6781;1930;8;Finland
5.79746;1930;9;Finland
2.3927;1930;10;Finland
-3.0158;1930;11;Finland
-8.6731;1930;12;Finland
-12.293;1931;1;Finland
-10.87;1931;2;Finland
-8.1377;1931;3;Finland
-0.2461;1931;4;Finland
7.94344;1931;5;Finland
8.98242;1931;6;Finland
16.3087;1931;7;Finland
13.5251;1931;8;Finland
5.4009;1931;9;Finland
1.54397;1931;10;Finland
-1.5352;1931;11;Finland
-7.2097;1931;12;Finland
-5.6444;1932;1;Finland
-10.621;1932;2;Finland
-7.3811;1932;3;Finland
0.50546;1932;4;Finland
5.84538;1932;5;Finland
10.5633;1932;6;Finland
16.4756;1932;7;Finland
13.9478;1932;8;Finland
8.13291;1932;9;Finland
0.97502;1932;10;Finland
-2.5331;1932;11;Finland
-2.4106;1932;12;Finland
-8.8197;1933;1;Finland
-12.627;1933;2;Finland
-7.3157;1933;3;Finland
-1.0257;1933;4;Finland
5.13071;1933;5;Finland
13.7395;1933;6;Finland
16.2435;1933;7;Finland
12.5189;1933;8;Finland
8.18459;1933;9;Finland
2.37886;1933;10;Finland
-5.2316;1933;11;Finland
-9.2103;1933;12;Finland
-4.7025;1934;1;Finland
-8.9338;1934;2;Finland
-5.386;1934;3;Finland
-0.4067;1934;4;Finland
8.87019;1934;5;Finland
11.6618;1934;6;Finland
16.5913;1934;7;Finland
14.5479;1934;8;Finland
11.5833;1934;9;Finland
3.81688;1934;10;Finland
-1.9137;1934;11;Finland
-5.8802;1934;12;Finland
-9.7998;1935;1;Finland
-9.1271;1935;2;Finland
-5.5937;1935;3;Finland
-0.103;1935;4;Finland
3.90724;1935;5;Finland
12.7525;1935;6;Finland
14.6146;1935;7;Finland
12.54;1935;8;Finland
7.05191;1935;9;Finland
3.18344;1935;10;Finland
-0.8698;1935;11;Finland
-4.7845;1935;12;Finland
-10.58;1936;1;Finland
-15.927;1936;2;Finland
-6.718;1936;3;Finland
-0.1244;1936;4;Finland
8.60942;1936;5;Finland
16.0603;1936;6;Finland
15.8829;1936;7;Finland
14.2266;1936;8;Finland
8.04652;1936;9;Finland
0.07394;1936;10;Finland
-0.8547;1936;11;Finland
-2.4191;1936;12;Finland
-8.4069;1937;1;Finland
-12.23;1937;2;Finland
-6.2211;1937;3;Finland
3.13681;1937;4;Finland
8.83011;1937;5;Finland
14.947;1937;6;Finland
16.8413;1937;7;Finland
16.6693;1937;8;Finland
8.86715;1937;9;Finland
3.98766;1937;10;Finland
-1.7388;1937;11;Finland
-10.475;1937;12;Finland
-9.0111;1938;1;Finland
-4.8662;1938;2;Finland
-3.6624;1938;3;Finland
-0.0189;1938;4;Finland
6.29117;1938;5;Finland
12.1439;1938;6;Finland
17.8339;1938;7;Finland
15.3433;1938;8;Finland
10.8078;1938;9;Finland
4.38832;1938;10;Finland
0.5961;1938;11;Finland
-6.0105;1938;12;Finland
-10.836;1939;1;Finland
-6.1864;1939;2;Finland
-5.3084;1939;3;Finland
-1.3921;1939;4;Finland
5.83937;1939;5;Finland
12.6496;1939;6;Finland
15.619;1939;7;Finland
16.1242;1939;8;Finland
6.50385;1939;9;Finland
0.02676;1939;10;Finland
-1.3413;1939;11;Finland
-9.4482;1939;12;Finland
-16.34;1940;1;Finland
-16.053;1940;2;Finland
-11.55;1940;3;Finland
-1.6187;1940;4;Finland
8.89165;1940;5;Finland
13.275;1940;6;Finland
15.2731;1940;7;Finland
13.4601;1940;8;Finland
8.68346;1940;9;Finland
2.3895;1940;10;Finland
-3.5589;1940;11;Finland
-9.8433;1940;12;Finland
-16.886;1941;1;Finland
-12.517;1941;2;Finland
-9.1932;1941;3;Finland
-3.0055;1941;4;Finland
4.73912;1941;5;Finland
10.705;1941;6;Finland
18.794;1941;7;Finland
13.1695;1941;8;Finland
6.69382;1941;9;Finland
-1.5158;1941;10;Finland
-5.7747;1941;11;Finland
-15.574;1941;12;Finland
-18.794;1942;1;Finland
-14.062;1942;2;Finland
-11.954;1942;3;Finland
-0.4889;1942;4;Finland
5.01687;1942;5;Finland
11.6477;1942;6;Finland
14.7198;1942;7;Finland
13.5022;1942;8;Finland
8.01395;1942;9;Finland
2.37134;1942;10;Finland
-4.4458;1942;11;Finland
-8.2625;1942;12;Finland
-13.512;1943;1;Finland
-5.2852;1943;2;Finland
-2.9878;1943;3;Finland
0.69905;1943;4;Finland
7.46192;1943;5;Finland
13.6254;1943;6;Finland
15.4131;1943;7;Finland
12.9489;1943;8;Finland
8.38365;1943;9;Finland
3.21383;1943;10;Finland
-1.3851;1943;11;Finland
-3.9949;1943;12;Finland
-7.8382;1944;1;Finland
-7.7521;1944;2;Finland
-5.6204;1944;3;Finland
-2.2767;1944;4;Finland
5.16079;1944;5;Finland
10.9814;1944;6;Finland
15.4446;1944;7;Finland
13.6727;1944;8;Finland
8.73703;1944;9;Finland
4.28022;1944;10;Finland
-2.5909;1944;11;Finland
-4.214;1944;12;Finland
-10.999;1945;1;Finland
-8.199;1945;2;Finland
-7.0978;1945;3;Finland
0.58506;1945;4;Finland
5.39883;1945;5;Finland
11.3391;1945;6;Finland
16.7225;1945;7;Finland
15.564;1945;8;Finland
6.98095;1945;9;Finland
-0.7857;1945;10;Finland
-4.3999;1945;11;Finland
-12.679;1945;12;Finland
-8.7146;1946;1;Finland
-13.58;1946;2;Finland
-7.6103;1946;3;Finland
0.21869;1946;4;Finland
6.1794;1946;5;Finland
12.7663;1946;6;Finland
16.3657;1946;7;Finland
13.4776;1946;8;Finland
9.54851;1946;9;Finland
0.28478;1946;10;Finland
-4.4207;1946;11;Finland
-3.6214;1946;12;Finland
-10.332;1947;1;Finland
-17.161;1947;2;Finland
-11.151;1947;3;Finland
0.0026;1947;4;Finland
6.7712;1947;5;Finland
14.58;1947;6;Finland
16.0512;1947;7;Finland
13.9605;1947;8;Finland
9.97559;1947;9;Finland
2.00891;1947;10;Finland
-4.4506;1947;11;Finland
-9.2157;1947;12;Finland
-13.095;1948;1;Finland
-9.9604;1948;2;Finland
-4.8398;1948;3;Finland
1.9031;1948;4;Finland
8.63229;1948;5;Finland
13.1818;1948;6;Finland
15.2166;1948;7;Finland
11.7354;1948;8;Finland
8.74803;1948;9;Finland
2.26988;1948;10;Finland
-2.5098;1948;11;Finland
-4.4597;1948;12;Finland
-6.4256;1949;1;Finland
-5.3624;1949;2;Finland
-6.0155;1949;3;Finland
0.76224;1949;4;Finland
8.28632;1949;5;Finland
11.1994;1949;6;Finland
14.0057;1949;7;Finland
12.4278;1949;8;Finland
10.6036;1949;9;Finland
2.35649;1949;10;Finland
-1.3077;1949;11;Finland
-6.0068;1949;12;Finland
-15.688;1950;1;Finland
-9.7731;1950;2;Finland
-5.1598;1950;3;Finland
2.67292;1950;4;Finland
6.6817;1950;5;Finland
12.9721;1950;6;Finland
14.0055;1950;7;Finland
14.4908;1950;8;Finland
9.06417;1950;9;Finland
3.83518;1950;10;Finland
-3.039;1950;11;Finland
-6.2597;1950;12;Finland
-13.061;1951;1;Finland
-10.444;1951;2;Finland
-8.078;1951;3;Finland
1.5158;1951;4;Finland
3.9052;1951;5;Finland
11.1169;1951;6;Finland
13.382;1951;7;Finland
16.1841;1951;8;Finland
9.48437;1951;9;Finland
4.80846;1951;10;Finland
-5.4774;1951;11;Finland
-5.7426;1951;12;Finland
-7.0137;1952;1;Finland
-7.0261;1952;2;Finland
-10.369;1952;3;Finland
0.98116;1952;4;Finland
5.08288;1952;5;Finland
12.4744;1952;6;Finland
14.7359;1952;7;Finland
11.6157;1952;8;Finland
6.82112;1952;9;Finland
-0.8424;1952;10;Finland
-4.9889;1952;11;Finland
-8.488;1952;12;Finland
-10.227;1953;1;Finland
-14.133;1953;2;Finland
-4.2108;1953;3;Finland
2.2876;1953;4;Finland
6.76556;1953;5;Finland
16.0048;1953;6;Finland
14.7174;1953;7;Finland
13.8514;1953;8;Finland
7.10523;1953;9;Finland
3.93562;1953;10;Finland
-1.8241;1953;11;Finland
-3.6011;1953;12;Finland
-10.017;1954;1;Finland
-14.179;1954;2;Finland
-3.9775;1954;3;Finland
-0.3332;1954;4;Finland
8.78829;1954;5;Finland
11.6934;1954;6;Finland
16.2784;1954;7;Finland
13.3679;1954;8;Finland
9.02758;1954;9;Finland
1.75583;1954;10;Finland
-4.115;1954;11;Finland
-2.9855;1954;12;Finland
-10.703;1955;1;Finland
-13.907;1955;2;Finland
-9.0227;1955;3;Finland
-3.3675;1955;4;Finland
3.97625;1955;5;Finland
10.0856;1955;6;Finland
15.4295;1955;7;Finland
15.3305;1955;8;Finland
10.1574;1955;9;Finland
1.90517;1955;10;Finland
-7.1305;1955;11;Finland
-17.147;1955;12;Finland
-12.692;1956;1;Finland
-16.462;1956;2;Finland
-6.5417;1956;3;Finland
-3.2061;1956;4;Finland
6.99486;1956;5;Finland
13.7929;1956;6;Finland
13.9573;1956;7;Finland
11.2056;1956;8;Finland
6.54521;1956;9;Finland
0.84078;1956;10;Finland
-9.1349;1956;11;Finland
-7.2166;1956;12;Finland
-6.9577;1957;1;Finland
-7.4001;1957;2;Finland
-9.3839;1957;3;Finland
-0.219;1957;4;Finland
6.13236;1957;5;Finland
10.3574;1957;6;Finland
16.928;1957;7;Finland
13.7582;1957;8;Finland
7.63045;1957;9;Finland
2.63676;1957;10;Finland
-2.7777;1957;11;Finland
-7.718;1957;12;Finland
-13.745;1958;1;Finland
-12.317;1958;2;Finland
-9.4805;1958;3;Finland
-1.7099;1958;4;Finland
5.00758;1958;5;Finland
11.8488;1958;6;Finland
13.5433;1958;7;Finland
13.669;1958;8;Finland
7.98981;1958;9;Finland
3.07264;1958;10;Finland
0.02859;1958;11;Finland
-12.25;1958;12;Finland
-10.52;1959;1;Finland
-5.2408;1959;2;Finland
-1.9526;1959;3;Finland
-0.0371;1959;4;Finland
7.22756;1959;5;Finland
13.3174;1959;6;Finland
15.8653;1959;7;Finland
14.5767;1959;8;Finland
6.732;1959;9;Finland
1.69488;1959;10;Finland
-3.1468;1959;11;Finland
-10.261;1959;12;Finland
-13.524;1960;1;Finland
-13.173;1960;2;Finland
-5.6872;1960;3;Finland
0.87256;1960;4;Finland
9.21529;1960;5;Finland
13.9049;1960;6;Finland
17.6764;1960;7;Finland
14.091;1960;8;Finland
8.34311;1960;9;Finland
-1.2977;1960;10;Finland
-5.0617;1960;11;Finland
-6.194;1960;12;Finland
-8.0749;1961;1;Finland
-5.7023;1961;2;Finland
-3.6461;1961;3;Finland
-1.5642;1961;4;Finland
6.38735;1961;5;Finland
14.9676;1961;6;Finland
15.7516;1961;7;Finland
12.9869;1961;8;Finland
7.87945;1961;9;Finland
6.60088;1961;10;Finland
-1.0967;1961;11;Finland
-10.417;1961;12;Finland
-9.7552;1962;1;Finland
-9.0412;1962;2;Finland
-12.141;1962;3;Finland
1.70795;1962;4;Finland
6.44357;1962;5;Finland
10.4166;1962;6;Finland
12.9116;1962;7;Finland
11.0895;1962;8;Finland
7.601;1962;9;Finland
3.3627;1962;10;Finland
-1.2992;1962;11;Finland
-11.643;1962;12;Finland
-13.661;1963;1;Finland
-13.957;1963;2;Finland
-11.939;1963;3;Finland
0.52824;1963;4;Finland
10.9605;1963;5;Finland
11.4756;1963;6;Finland
14.5152;1963;7;Finland
14.0154;1963;8;Finland
10.5307;1963;9;Finland
3.2573;1963;10;Finland
-3.576;1963;11;Finland
-8.696;1963;12;Finland
-6.0574;1964;1;Finland
-12.578;1964;2;Finland
-7.6715;1964;3;Finland
-0.4375;1964;4;Finland
7.15981;1964;5;Finland
11.7172;1964;6;Finland
15.0527;1964;7;Finland
12.7416;1964;8;Finland
7.47358;1964;9;Finland
4.72778;1964;10;Finland
-4.5524;1964;11;Finland
-7.0907;1964;12;Finland
-8.8189;1965;1;Finland
-11.109;1965;2;Finland
-7.3456;1965;3;Finland
0.44058;1965;4;Finland
4.20399;1965;5;Finland
12.5671;1965;6;Finland
13.0204;1965;7;Finland
12.2106;1965;8;Finland
9.71255;1965;9;Finland
2.35496;1965;10;Finland
-8.0974;1965;11;Finland
-9.9123;1965;12;Finland
-18.319;1966;1;Finland
-19.745;1966;2;Finland
-10.014;1966;3;Finland
-2.4006;1966;4;Finland
6.6676;1966;5;Finland
14.5149;1966;6;Finland
15.629;1966;7;Finland
12.4246;1966;8;Finland
6.15127;1966;9;Finland
0.93238;1966;10;Finland
-1.2451;1966;11;Finland
-9.035;1966;12;Finland
-15.987;1967;1;Finland
-8.6813;1967;2;Finland
-1.722;1967;3;Finland
1.07005;1967;4;Finland
6.76408;1967;5;Finland
11.882;1967;6;Finland
15.0212;1967;7;Finland
15.1356;1967;8;Finland
9.64955;1967;9;Finland
3.89221;1967;10;Finland
0.56481;1967;11;Finland
-14.969;1967;12;Finland
-18.591;1968;1;Finland
-11.454;1968;2;Finland
-5.0095;1968;3;Finland
0.19082;1968;4;Finland
4.72162;1968;5;Finland
13.6192;1968;6;Finland
13.0823;1968;7;Finland
13.2084;1968;8;Finland
6.75077;1968;9;Finland
-2.2281;1968;10;Finland
-4.8506;1968;11;Finland
-5.4558;1968;12;Finland
-14.449;1969;1;Finland
-14.891;1969;2;Finland
-9.127;1969;3;Finland
-0.4558;1969;4;Finland
5.09714;1969;5;Finland
12.6302;1969;6;Finland
15.0482;1969;7;Finland
14.6469;1969;8;Finland
7.40099;1969;9;Finland
2.77257;1969;10;Finland
-3.6675;1969;11;Finland
-10.405;1969;12;Finland
-12.87;1970;1;Finland
-16.683;1970;2;Finland
-4.3755;1970;3;Finland
-1.7712;1970;4;Finland
6.60287;1970;5;Finland
15.0465;1970;6;Finland
15.8606;1970;7;Finland
13.8507;1970;8;Finland
8.11938;1970;9;Finland
2.02573;1970;10;Finland
-5.6263;1970;11;Finland
-7.1873;1970;12;Finland
-8.0154;1971;1;Finland
-12.199;1971;2;Finland
-9.6537;1971;3;Finland
-1.7003;1971;4;Finland
6.33901;1971;5;Finland
12.1236;1971;6;Finland
14.7337;1971;7;Finland
13.4107;1971;8;Finland
6.96302;1971;9;Finland
1.03796;1971;10;Finland
-7.1386;1971;11;Finland
-7.4013;1971;12;Finland
-11.192;1972;1;Finland
-9.3264;1972;2;Finland
-5.5373;1972;3;Finland
-0.0222;1972;4;Finland
6.32822;1972;5;Finland
15.0228;1972;6;Finland
18.3893;1972;7;Finland
14.8299;1972;8;Finland
7.90279;1972;9;Finland
2.08071;1972;10;Finland
-4.4962;1972;11;Finland
-1.6601;1972;12;Finland
-6.7934;1973;1;Finland
-9.0599;1973;2;Finland
-4.3413;1973;3;Finland
0.42421;1973;4;Finland
7.29406;1973;5;Finland
14.3781;1973;6;Finland
18.371;1973;7;Finland
12.7695;1973;8;Finland
5.00231;1973;9;Finland
-1.1009;1973;10;Finland
-6.8655;1973;11;Finland
-12.47;1973;12;Finland
-8.3295;1974;1;Finland
-4.6297;1974;2;Finland
-3.7971;1974;3;Finland
0.15472;1974;4;Finland
5.17107;1974;5;Finland
13.6059;1974;6;Finland
15.641;1974;7;Finland
13.4816;1974;8;Finland
10.4702;1974;9;Finland
2.62677;1974;10;Finland
-2.8358;1974;11;Finland
-3.2113;1974;12;Finland
-7.5164;1975;1;Finland
-6.8332;1975;2;Finland
-2.1572;1975;3;Finland
0.63677;1975;4;Finland
8.58713;1975;5;Finland
11.404;1975;6;Finland
14.8687;1975;7;Finland
12.7012;1975;8;Finland
10.0337;1975;9;Finland
1.99944;1975;10;Finland
-2.4774;1975;11;Finland
-7.7787;1975;12;Finland
-15.616;1976;1;Finland
-10.557;1976;2;Finland
-8.4034;1976;3;Finland
-0.2087;1976;4;Finland
8.47639;1976;5;Finland
10.7148;1976;6;Finland
13.8909;1976;7;Finland
13.4646;1976;8;Finland
5.59698;1976;9;Finland
-1.4531;1976;10;Finland
-4.5044;1976;11;Finland
-8.479;1976;12;Finland
-10.596;1977;1;Finland
-12.402;1977;2;Finland
-5.5514;1977;3;Finland
-0.8317;1977;4;Finland
6.29331;1977;5;Finland
12.1691;1977;6;Finland
14.3504;1977;7;Finland
12.4393;1977;8;Finland
6.58945;1977;9;Finland
0.958;1977;10;Finland
-2.296;1977;11;Finland
-8.8748;1977;12;Finland
-11.383;1978;1;Finland
-15.291;1978;2;Finland
-5.6516;1978;3;Finland
-1.381;1978;4;Finland
7.60717;1978;5;Finland
12.4622;1978;6;Finland
14.2121;1978;7;Finland
11.8581;1978;8;Finland
6.95015;1978;9;Finland
1.09269;1978;10;Finland
-3.2528;1978;11;Finland
-17.096;1978;12;Finland
-14.001;1979;1;Finland
-13.063;1979;2;Finland
-4.4017;1979;3;Finland
-1.4797;1979;4;Finland
8.08836;1979;5;Finland
13.4038;1979;6;Finland
14.9454;1979;7;Finland
14.2249;1979;8;Finland
8.05444;1979;9;Finland
0.17672;1979;10;Finland
-2.6017;1979;11;Finland
-7.4496;1979;12;Finland
-13.201;1980;1;Finland
-13.237;1980;2;Finland
-8.6437;1980;3;Finland
1.54505;1980;4;Finland
5.91153;1980;5;Finland
15.5658;1980;6;Finland
15.4077;1980;7;Finland
12.9095;1980;8;Finland
8.52483;1980;9;Finland
1.61852;1980;10;Finland
-8.1113;1980;11;Finland
-10.071;1980;12;Finland
-9.2573;1981;1;Finland
-11.579;1981;2;Finland
-10.706;1981;3;Finland
-1.0538;1981;4;Finland
8.01448;1981;5;Finland
10.9878;1981;6;Finland
15.6224;1981;7;Finland
12.4392;1981;8;Finland
7.76043;1981;9;Finland
3.43356;1981;10;Finland
-3.7427;1981;11;Finland
-12.673;1981;12;Finland
-16.306;1982;1;Finland
-8.9528;1982;2;Finland
-3.4187;1982;3;Finland
0.56534;1982;4;Finland
6.51444;1982;5;Finland
9.17213;1982;6;Finland
15.7455;1982;7;Finland
13.3198;1982;8;Finland
8.05524;1982;9;Finland
1.58292;1982;10;Finland
-0.7321;1982;11;Finland
-5.1929;1982;12;Finland
-7.3534;1983;1;Finland
-11.45;1983;2;Finland
-5.4227;1983;3;Finland
2.58274;1983;4;Finland
8.50423;1983;5;Finland
12.2914;1983;6;Finland
15.9567;1983;7;Finland
12.7485;1983;8;Finland
9.46457;1983;9;Finland
2.64365;1983;10;Finland
-8.0817;1983;11;Finland
-9.5905;1983;12;Finland
-10.539;1984;1;Finland
-7.2469;1984;2;Finland
-7.4654;1984;3;Finland
1.60467;1984;4;Finland
10.8362;1984;5;Finland
12.7906;1984;6;Finland
14.3117;1984;7;Finland
12.68;1984;8;Finland
7.39679;1984;9;Finland
3.06943;1984;10;Finland
-4.1204;1984;11;Finland
-6.4391;1984;12;Finland
-20.474;1985;1;Finland
-20.095;1985;2;Finland
-4.8994;1985;3;Finland
-1.8982;1985;4;Finland
5.46971;1985;5;Finland
12.2726;1985;6;Finland
14.9742;1985;7;Finland
14.2169;1985;8;Finland
8.2014;1985;9;Finland
